order_id,order_date,customer_id,customer_name,gender,age,loyalty_tier,customer_city,customer_state,store_id,channel,payment_method,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_pct,discount_amount,tax_amount,total_amount,cost,profit,order_status,rating
ORD-1038290,2025-07-24,C107913,Yuki Miller,Female,30,None,Philadelphia,PA,S034,In-Store,Cash,P1209,Apex Deluxe Action Figure,Toys & Games,Action Figures,Apex,10.45,1,0.2,2.09,0.42,8.78,6.01,2.35,Completed,
ORD-1038290,2025-07-24,C107913,Yuki Miller,Female,30,None,Philadelphia,PA,S034,In-Store,Cash,P1135,Orbit Pro Frozen Meal,Grocery,Frozen Foods,Orbit,3.31,3,0.15,1.49,0.68,9.12,6.4,2.04,Completed,
ORD-1038291,2025-07-24,C103758,Mia Jones,Female,26,None,Denver,CO,S016,In-Store,Cash,P1115,Cobalt Pro Beverage,Grocery,Beverages,Cobalt,1.27,1,0.0,0.0,0.06,1.33,0.72,0.55,Completed,
ORD-1038291,2025-07-24,C103758,Mia Jones,Female,26,None,Denver,CO,S016,In-Store,Cash,P1118,Terra Premium Beverage,Grocery,Beverages,Terra,8.57,7,0.1,6.0,4.32,58.31,32.1,21.89,Cancelled,4.0
ORD-1038291,2025-07-24,C103758,Mia Jones,Female,26,None,Denver,CO,S016,In-Store,Cash,P1112,Aurora Ultra Snack Pack,Grocery,Snacks,Aurora,8.11,2,0.3,4.87,0.91,12.26,10.21,1.14,Completed,
ORD-1038291,2025-07-24,C103758,Mia Jones,Female,26,None,Denver,CO,S016,In-Store,Cash,P1234,Pinnacle Eco Non-Fiction Book,Books & Stationery,Non-Fiction,Pinnacle,8.64,2,0.0,0.0,1.43,18.71,11.11,6.17,Completed,
ORD-1038292,2025-07-24,C102448,Noah Kim,Male,65,Silver,Philadelphia,PA,S023,In-Store,Cash,P1042,Lumina Classic T-Shirt,Clothing,T-Shirts,Lumina,11.19,2,0.03,0.67,1.79,23.5,15.3,6.41,Completed,4.0
ORD-1038292,2025-07-24,C102448,Noah Kim,Male,65,Silver,Philadelphia,PA,S023,In-Store,Cash,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.26,4,0.23,2.08,0.56,7.52,4.24,2.72,Completed,
ORD-1038292,2025-07-24,C102448,Noah Kim,Male,65,Silver,Philadelphia,PA,S023,In-Store,Cash,P1137,Willow Essential Frozen Meal,Grocery,Frozen Foods,Willow,10.55,3,0.03,0.95,2.46,33.16,20.31,10.39,Completed,
ORD-1038292,2025-07-24,C102448,Noah Kim,Male,65,Silver,Philadelphia,PA,S023,In-Store,Cash,P1218,Cobalt Eco Video Game,Toys & Games,Video Games,Cobalt,21.27,4,0.03,2.55,5.78,88.31,60.75,21.78,Completed,
ORD-1038293,2025-07-24,C104586,Olivia Chen,Female,48,Gold,Chicago,IL,S007,In-Store,Digital Wallet,P1061,Ember Classic Shoes,Clothing,Shoes,Ember,102.88,4,0.35,144.03,13.37,280.86,253.96,13.53,Completed,
ORD-1038294,2025-07-24,C101011,Chloe Bailey,Female,26,Silver,New York,NY,ONLINE,Online,Debit Card,P1103,Vertex Pro Storage Box,Home & Kitchen,Storage,Vertex,11.32,1,0.03,0.34,0.91,11.89,8.64,2.34,Completed,
ORD-1038294,2025-07-24,C101011,Chloe Bailey,Female,26,Silver,New York,NY,ONLINE,Online,Debit Card,P1109,Summit Deluxe Snack Pack,Grocery,Snacks,Summit,1.27,8,0.08,0.81,0.75,10.1,5.33,4.02,Completed,
ORD-1038294,2025-07-24,C101011,Chloe Bailey,Female,26,Silver,New York,NY,ONLINE,Online,Debit Card,P1019,Lumina Ultra Tablet,Electronics,Tablets,Lumina,282.92,1,0.18,50.93,11.6,243.59,155.45,76.54,Completed,
ORD-1038294,2025-07-24,C101011,Chloe Bailey,Female,26,Silver,New York,NY,ONLINE,Online,Debit Card,P1197,Nova Premium Sports Kit,Sports & Outdoors,Team Sports,Nova,9.56,3,0.33,9.46,0.96,20.18,18.59,0.63,Completed,
ORD-1038294,2025-07-24,C101011,Chloe Bailey,Female,26,Silver,New York,NY,ONLINE,Online,Debit Card,P1100,Kite Lite Decor Item,Home & Kitchen,Decor,Kite,20.64,3,0.03,1.86,4.2,64.26,39.27,20.79,Completed,
ORD-1038295,2025-07-24,C102510,Grace Kim,Female,48,Silver,San Diego,CA,ONLINE,Online,Debit Card,P1120,Vertex Max Beverage,Grocery,Beverages,Vertex,1.36,2,0.03,0.08,0.22,2.86,1.82,0.82,Completed,
ORD-1038296,2025-07-24,C109256,Ananya Lopez,Female,18,None,Chicago,IL,ONLINE,Online,Credit Card,P1041,Terra Max T-Shirt,Clothing,T-Shirts,Terra,15.84,1,0.1,1.58,1.14,15.4,8.91,5.35,Completed,
ORD-1038296,2025-07-24,C109256,Ananya Lopez,Female,18,None,Chicago,IL,ONLINE,Online,Credit Card,P1124,Atlas Premium Dairy Pack,Grocery,Dairy,Atlas,4.02,3,0.05,0.6,0.8,12.26,7.21,4.25,Completed,3.0
ORD-1038296,2025-07-24,C109256,Ananya Lopez,Female,18,None,Chicago,IL,ONLINE,Online,Credit Card,P1099,Apex Pro Decor Item,Home & Kitchen,Decor,Apex,91.08,2,0.3,54.65,10.2,137.71,138.53,-11.02,Returned,5.0
ORD-1038296,2025-07-24,C109256,Ananya Lopez,Female,18,None,Chicago,IL,ONLINE,Online,Credit Card,P1107,Apex Lite Storage Box,Home & Kitchen,Storage,Apex,42.26,1,0.0,0.0,2.96,45.22,19.83,22.43,Completed,4.0
ORD-1038296,2025-07-24,C109256,Ananya Lopez,Female,18,None,Chicago,IL,ONLINE,Online,Credit Card,P1116,Apex Deluxe Beverage,Grocery,Beverages,Apex,3.13,6,0.0,0.0,1.5,20.28,13.71,5.07,Completed,4.0
ORD-1038297,2025-07-24,C106893,Raj Khan,Male,42,Gold,Dallas,TX,S013,In-Store,Credit Card,P1155,Zenith Premium Haircare Kit,Beauty & Health,Haircare,Zenith,14.97,1,0.1,1.5,0.67,14.14,10.45,3.02,Completed,
ORD-1038297,2025-07-24,C106893,Raj Khan,Male,42,Gold,Dallas,TX,S013,In-Store,Credit Card,P1214,Ember Max Puzzle,Toys & Games,Puzzles,Ember,6.55,3,0.2,3.93,0.79,16.51,13.16,2.56,Completed,5.0
ORD-1038297,2025-07-24,C106893,Raj Khan,Male,42,Gold,Dallas,TX,S013,In-Store,Credit Card,P1234,Pinnacle Eco Non-Fiction Book,Books & Stationery,Non-Fiction,Pinnacle,8.52,2,0.05,0.85,1.34,17.53,9.44,6.75,Completed,5.0
ORD-1038298,2025-07-24,C104631,Ivan Martinez,Male,38,None,Denver,CO,S028,In-Store,Credit Card,P1046,Pinnacle Premium Jeans,Clothing,Jeans,Pinnacle,74.15,2,0.0,0.0,11.86,160.16,76.19,72.11,Completed,5.0
ORD-1038298,2025-07-24,C104631,Ivan Martinez,Male,38,None,Denver,CO,S028,In-Store,Credit Card,P1153,Ember Smart Haircare Kit,Beauty & Health,Haircare,Ember,12.3,4,0.1,4.92,3.1,47.38,29.54,14.74,Completed,
ORD-1038298,2025-07-24,C104631,Ivan Martinez,Male,38,None,Denver,CO,S028,In-Store,Credit Card,P1123,Vertex Premium Dairy Pack,Grocery,Dairy,Vertex,9.63,1,0.0,0.0,0.79,10.42,6.12,3.51,Completed,
ORD-1038299,2025-07-24,C108202,Hassan Hughes,Male,64,None,Boston,MA,S023,In-Store,Debit Card,P1141,Orbit Ultra Pantry Staple,Grocery,Pantry,Orbit,1.97,3,0.3,1.77,0.33,4.47,4.65,-0.51,Completed,5.0
ORD-1038300,2025-07-24,C104875,Carlos Hughes,Male,18,Silver,Atlanta,GA,ONLINE,Online,Gift Card,P1129,Pinnacle Eco Bakery Item,Grocery,Bakery,Pinnacle,2.33,5,0.08,0.93,0.54,11.26,8.48,2.24,Cancelled,4.0
ORD-1038301,2025-07-24,C103377,Oliver Garcia,Male,35,None,Portland,OR,ONLINE,Online,Cash,P1114,Zenith Smart Snack Pack,Grocery,Snacks,Zenith,3.41,6,0.0,0.0,1.02,21.48,13.43,7.03,Completed,
ORD-1038302,2025-07-24,C102896,Zara Lopez,Female,34,None,Dallas,TX,S038,In-Store,Debit Card,P1138,Kite Eco Frozen Meal,Grocery,Frozen Foods,Kite,5.46,8,0.0,0.0,2.18,45.86,25.34,18.34,Completed,1.0
ORD-1038303,2025-07-24,C111650,James Smith,Male,54,Platinum,Philadelphia,PA,S012,In-Store,Credit Card,P1043,Willow Lite Jeans,Clothing,Jeans,Willow,28.69,1,0.08,2.3,2.11,28.5,16.66,9.73,Completed,
ORD-1038303,2025-07-24,C111650,James Smith,Male,54,Platinum,Philadelphia,PA,S012,In-Store,Credit Card,P1239,Kite Premium Notebook,Books & Stationery,Notebooks,Kite,8.68,2,0.08,1.39,1.32,17.29,12.6,3.37,Completed,5.0
ORD-1038303,2025-07-24,C111650,James Smith,Male,54,Platinum,Philadelphia,PA,S012,In-Store,Credit Card,P1143,Apex Essential Pantry Staple,Grocery,Pantry,Apex,1.19,2,0.13,0.31,0.17,2.24,1.9,0.17,Completed,4.0
ORD-1038303,2025-07-24,C111650,James Smith,Male,54,Platinum,Philadelphia,PA,S012,In-Store,Credit Card,P1145,Nova Classic Skincare Kit,Beauty & Health,Skincare,Nova,58.93,2,0.18,21.21,4.83,101.48,88.12,8.53,Completed,
ORD-1038304,2025-07-24,C109495,Noah Smith,Male,40,Silver,Boston,MA,S034,In-Store,Cash,P1240,Harbor Ultra Notebook,Books & Stationery,Notebooks,Harbor,4.91,1,0.03,0.15,0.33,5.09,2.95,1.81,Completed,
ORD-1038304,2025-07-24,C109495,Noah Smith,Male,40,Silver,Boston,MA,S034,In-Store,Cash,P1232,Aurora Smart Non-Fiction Book,Books & Stationery,Non-Fiction,Aurora,17.04,1,0.08,1.36,1.29,16.97,9.54,6.14,Completed,5.0
ORD-1038305,2025-07-24,C105109,Layla Davis,Female,44,None,Houston,TX,S001,In-Store,Credit Card,P1043,Willow Lite Jeans,Clothing,Jeans,Willow,29.48,1,0.0,0.0,1.47,30.95,14.06,15.42,Returned,4.0
ORD-1038305,2025-07-24,C105109,Layla Davis,Female,44,None,Houston,TX,S001,In-Store,Credit Card,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,5.95,1,0.05,0.3,0.45,6.1,3.51,2.14,Completed,4.0
ORD-1038305,2025-07-24,C105109,Layla Davis,Female,44,None,Houston,TX,S001,In-Store,Credit Card,P1118,Terra Premium Beverage,Grocery,Beverages,Terra,8.77,6,0.0,0.0,2.63,55.25,38.59,14.03,Completed,
ORD-1038305,2025-07-24,C105109,Layla Davis,Female,44,None,Houston,TX,S001,In-Store,Credit Card,P1128,Kite Pro Bakery Item,Grocery,Bakery,Kite,7.17,5,0.0,0.0,2.51,38.36,21.81,14.04,Completed,
ORD-1038305,2025-07-24,C105109,Layla Davis,Female,44,None,Houston,TX,S001,In-Store,Credit Card,P1130,Orbit Max Bakery Item,Grocery,Bakery,Orbit,2.54,3,0.0,0.0,0.53,8.15,4.68,2.94,Completed,
ORD-1038306,2025-07-24,C103580,Samuel Patel,Male,46,None,Denver,CO,S031,In-Store,Debit Card,P1207,Orbit Ultra Action Figure,Toys & Games,Action Figures,Orbit,7.75,1,0.2,1.55,0.43,6.63,4.09,2.11,Completed,
ORD-1038306,2025-07-24,C103580,Samuel Patel,Male,46,None,Denver,CO,S031,In-Store,Debit Card,P1118,Terra Premium Beverage,Grocery,Beverages,Terra,8.74,8,0.3,20.98,3.43,52.37,35.83,13.11,Returned,
ORD-1038307,2025-07-24,C101167,Yuki Hughes,Female,50,Silver,Los Angeles,CA,ONLINE,Mobile App,Cash,P1168,Summit Lite Vitamin Pack,Beauty & Health,Vitamins,Summit,8.73,4,0.13,4.54,2.43,32.81,18.22,12.16,Completed,3.0
ORD-1038308,2025-07-24,C109271,Ivan Wang,Male,31,None,Atlanta,GA,S022,In-Store,Credit Card,P1130,Orbit Max Bakery Item,Grocery,Bakery,Orbit,2.44,8,0.0,0.0,1.61,21.13,11.36,8.16,Completed,
ORD-1038309,2025-07-24,C109253,Isabella Bailey,Female,37,None,Philadelphia,PA,S019,In-Store,Cash,P1228,Summit Premium Fiction Book,Books & Stationery,Fiction,Summit,23.12,2,0.2,9.25,2.59,39.58,24.77,12.22,Completed,4.0
ORD-1038310,2025-07-24,C105788,Ethan Khan,Male,39,None,San Antonio,TX,ONLINE,Online,Digital Wallet,P1208,Harbor Lite Action Figure,Toys & Games,Action Figures,Harbor,8.91,4,0.0,0.0,2.85,38.49,28.32,7.32,Completed,
ORD-1038310,2025-07-24,C105788,Ethan Khan,Male,39,None,San Antonio,TX,ONLINE,Online,Digital Wallet,P1110,Kite Essential Snack Pack,Grocery,Snacks,Kite,2.29,5,0.05,0.57,0.87,11.75,7.61,3.27,Completed,
ORD-1038311,2025-07-24,C106985,Priya Lopez,Female,45,Gold,Chicago,IL,ONLINE,Mobile App,Credit Card,P1203,Willow Max Board Game,Toys & Games,Board Games,Willow,15.68,2,0.05,1.57,1.49,31.28,14.28,15.51,Completed,4.0
ORD-1038311,2025-07-24,C106985,Priya Lopez,Female,45,Gold,Chicago,IL,ONLINE,Mobile App,Credit Card,P1205,Zenith Smart Action Figure,Toys & Games,Action Figures,Zenith,24.85,3,0.15,11.18,5.23,68.6,58.62,4.75,Completed,
ORD-1038312,2025-07-24,C109036,Emma Smith,Female,42,Gold,San Diego,CA,S028,In-Store,Credit Card,P1060,Zenith Eco Dress,Clothing,Dresses,Zenith,78.99,4,0.25,78.99,19.55,256.52,174.4,62.57,Completed,
ORD-1038313,2025-07-24,C106824,James Ivanov,Male,56,Silver,Houston,TX,S018,In-Store,Debit Card,P1239,Kite Premium Notebook,Books & Stationery,Notebooks,Kite,8.52,1,0.03,0.26,0.41,8.67,5.53,2.73,Completed,
ORD-1038313,2025-07-24,C106824,James Ivanov,Male,56,Silver,Houston,TX,S018,In-Store,Debit Card,P1243,Zenith Ultra Office Pack,Books & Stationery,Office Supplies,Zenith,9.25,2,0.03,0.55,1.44,19.39,13.74,4.21,Completed,
ORD-1038314,2025-07-24,C105956,Hassan Khan,Male,30,None,Seattle,WA,ONLINE,Mobile App,Debit Card,P1151,Lumina Eco Haircare Kit,Beauty & Health,Haircare,Lumina,16.42,1,0.1,1.64,1.18,15.96,12.03,2.75,Completed,3.0
ORD-1038314,2025-07-24,C105956,Hassan Khan,Male,30,None,Seattle,WA,ONLINE,Mobile App,Debit Card,P1136,Terra Eco Frozen Meal,Grocery,Frozen Foods,Terra,3.37,8,0.0,0.0,1.89,28.85,17.48,9.48,Completed,
ORD-1038314,2025-07-24,C105956,Hassan Khan,Male,30,None,Seattle,WA,ONLINE,Mobile App,Debit Card,P1038,Atlas Ultra T-Shirt,Clothing,T-Shirts,Atlas,13.68,2,0.0,0.0,1.92,29.28,21.08,6.28,Completed,
ORD-1038314,2025-07-24,C105956,Hassan Khan,Male,30,None,Seattle,WA,ONLINE,Mobile App,Debit Card,P1162,Pinnacle Smart Makeup Set,Beauty & Health,Makeup,Pinnacle,47.48,1,0.0,0.0,3.92,51.4,34.45,13.03,Completed,5.0
ORD-1038314,2025-07-24,C105956,Hassan Khan,Male,30,None,Seattle,WA,ONLINE,Mobile App,Debit Card,P1225,Orbit Max Fiction Book,Books & Stationery,Fiction,Orbit,5.09,1,0.05,0.25,0.39,5.23,2.62,2.22,Returned,5.0
ORD-1038315,2025-07-24,C103143,Layla Khan,Female,31,Silver,San Diego,CA,S020,In-Store,Cash,P1218,Cobalt Eco Video Game,Toys & Games,Video Games,Cobalt,22.4,2,0.03,1.34,3.59,47.05,30.24,13.22,Completed,
ORD-1038316,2025-07-24,C106040,Ali Williams,Male,47,None,Dallas,TX,ONLINE,Online,Digital Wallet,P1219,Aurora Smart Video Game,Toys & Games,Video Games,Aurora,51.49,2,0.0,0.0,8.24,111.22,76.79,26.19,Completed,
ORD-1038316,2025-07-24,C106040,Ali Williams,Male,47,None,Dallas,TX,ONLINE,Online,Digital Wallet,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.3,2,0.3,1.38,0.16,3.38,3.16,0.06,Completed,
ORD-1038317,2025-07-24,C100274,Sofia Wang,Female,32,Silver,New York,NY,ONLINE,Online,Digital Wallet,P1064,Ember Pro Shoes,Clothing,Shoes,Ember,39.25,3,0.03,3.53,5.71,119.93,91.21,23.01,Completed,
ORD-1038317,2025-07-24,C100274,Sofia Wang,Female,32,Silver,New York,NY,ONLINE,Online,Digital Wallet,P1142,Kite Premium Pantry Staple,Grocery,Pantry,Kite,5.74,6,0.18,6.2,1.98,30.22,18.67,9.57,Completed,
ORD-1038318,2025-07-24,C106855,Liam Ivanov,Male,18,Gold,Atlanta,GA,ONLINE,Online,Cash,P1164,Nova Ultra Vitamin Pack,Beauty & Health,Vitamins,Nova,28.06,1,0.05,1.4,2.13,28.79,20.71,5.95,Completed,
ORD-1038319,2025-07-24,C104639,Olivia Reed,Female,59,Gold,Seattle,WA,S014,In-Store,Debit Card,P1037,Harbor Classic T-Shirt,Clothing,T-Shirts,Harbor,12.83,1,0.35,4.49,0.67,9.01,5.99,2.35,Completed,
ORD-1038319,2025-07-24,C104639,Olivia Reed,Female,59,Gold,Seattle,WA,S014,In-Store,Debit Card,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.15,1,0.05,0.11,0.16,2.2,1.66,0.38,Completed,
ORD-1038320,2025-07-24,C100275,Samuel Chen,Male,45,Silver,Boston,MA,ONLINE,Mobile App,Credit Card,P1224,Nova Smart Fiction Book,Books & Stationery,Fiction,Nova,5.3,2,0.13,1.38,0.76,9.98,5.68,3.54,Completed,
ORD-1038321,2025-07-24,C108941,Wei Reed,Male,30,None,Dallas,TX,ONLINE,Mobile App,Cash,P1181,Cobalt Classic Camping Gear,Sports & Outdoors,Camping,Cobalt,25.96,1,0.0,0.0,1.3,27.26,19.7,6.26,Completed,
ORD-1038322,2025-07-24,C103550,Arjun Miller,Male,40,Silver,San Diego,CA,ONLINE,Online,Debit Card,P1241,Summit Essential Office Pack,Books & Stationery,Office Supplies,Summit,12.82,4,0.03,1.54,2.49,52.23,34.82,14.92,Completed,
ORD-1038322,2025-07-24,C103550,Arjun Miller,Male,40,Silver,San Diego,CA,ONLINE,Online,Debit Card,P1241,Summit Essential Office Pack,Books & Stationery,Office Supplies,Summit,12.76,1,0.03,0.38,1.02,13.4,9.95,2.43,Completed,
ORD-1038322,2025-07-24,C103550,Arjun Miller,Male,40,Silver,San Diego,CA,ONLINE,Online,Debit Card,P1241,Summit Essential Office Pack,Books & Stationery,Office Supplies,Summit,13.74,2,0.33,9.07,1.29,19.7,15.92,2.49,Completed,5.0
ORD-1038323,2025-07-24,C109548,Chloe Williams,Female,46,Gold,Dallas,TX,S007,In-Store,Cash,P1237,Nova Essential Notebook,Books & Stationery,Notebooks,Nova,3.68,1,0.05,0.18,0.25,3.75,1.92,1.58,Completed,4.0
ORD-1038323,2025-07-24,C109548,Chloe Williams,Female,46,Gold,Dallas,TX,S007,In-Store,Cash,P1119,Harbor Classic Beverage,Grocery,Beverages,Harbor,8.1,3,0.15,3.64,1.65,22.31,12.71,7.95,Completed,
ORD-1038323,2025-07-24,C109548,Chloe Williams,Female,46,Gold,Dallas,TX,S007,In-Store,Cash,P1230,Pinnacle Pro Non-Fiction Book,Books & Stationery,Non-Fiction,Pinnacle,17.23,2,0.1,3.45,2.48,33.49,21.5,9.51,Completed,
ORD-1038324,2025-07-24,C101903,Ivan Hughes,Male,40,Silver,Phoenix,AZ,S033,In-Store,Cash,P1074,Harbor Premium Cookware Set,Home & Kitchen,Cookware,Harbor,60.24,1,0.33,19.88,3.33,43.69,40.69,-0.33,Completed,
ORD-1038325,2025-07-24,C110294,Mason Miller,Male,49,None,Minneapolis,MN,ONLINE,Online,Digital Wallet,P1120,Vertex Max Beverage,Grocery,Beverages,Vertex,1.3,4,0.3,1.56,0.25,3.89,2.48,1.16,Completed,5.0
ORD-1038326,2025-07-24,C109949,Mia Garcia,Female,45,None,Seattle,WA,S002,In-Store,Debit Card,P1140,Pinnacle Pro Pantry Staple,Grocery,Pantry,Pinnacle,1.13,5,0.0,0.0,0.4,6.05,3.06,2.59,Completed,3.0
ORD-1038326,2025-07-24,C109949,Mia Garcia,Female,45,None,Seattle,WA,S002,In-Store,Debit Card,P1193,Harbor Deluxe Sports Kit,Sports & Outdoors,Team Sports,Harbor,61.95,2,0.0,0.0,6.2,130.1,88.0,35.9,Completed,
ORD-1038326,2025-07-24,C109949,Mia Garcia,Female,45,None,Seattle,WA,S002,In-Store,Debit Card,P1163,Aurora Eco Vitamin Pack,Beauty & Health,Vitamins,Aurora,37.23,3,0.05,5.58,7.43,113.54,68.23,37.88,Completed,
ORD-1038326,2025-07-24,C109949,Mia Garcia,Female,45,None,Seattle,WA,S002,In-Store,Debit Card,P1201,Aurora Pro Board Game,Toys & Games,Board Games,Aurora,38.21,4,0.0,0.0,12.23,165.07,111.9,40.94,Completed,
ORD-1038326,2025-07-24,C109949,Mia Garcia,Female,45,None,Seattle,WA,S002,In-Store,Debit Card,P1245,Aurora Smart Office Pack,Books & Stationery,Office Supplies,Aurora,18.74,4,0.2,14.99,3.0,62.97,47.58,12.39,Completed,
ORD-1038327,2025-07-24,C100139,Daniel Tanaka,Male,40,Gold,Seattle,WA,S035,In-Store,Credit Card,P1197,Nova Premium Sports Kit,Sports & Outdoors,Team Sports,Nova,9.34,1,0.25,2.34,0.58,7.58,6.86,0.14,Completed,
ORD-1038327,2025-07-24,C100139,Daniel Tanaka,Male,40,Gold,Seattle,WA,S035,In-Store,Credit Card,P1097,Atlas Pro Decor Item,Home & Kitchen,Decor,Atlas,83.34,4,0.2,66.67,21.34,288.03,234.46,32.23,Completed,
ORD-1038327,2025-07-24,C100139,Daniel Tanaka,Male,40,Gold,Seattle,WA,S035,In-Store,Credit Card,P1210,Atlas Classic Action Figure,Toys & Games,Action Figures,Atlas,25.77,1,0.15,3.87,1.53,23.43,16.84,5.06,Completed,
ORD-1038327,2025-07-24,C100139,Daniel Tanaka,Male,40,Gold,Seattle,WA,S035,In-Store,Credit Card,P1038,Atlas Ultra T-Shirt,Clothing,T-Shirts,Atlas,13.37,1,0.05,0.67,1.02,13.72,7.38,5.32,Completed,
ORD-1038328,2025-07-24,C100073,Hassan Ahmed,Male,44,None,Portland,OR,S006,In-Store,Credit Card,P1146,Cobalt Classic Skincare Kit,Beauty & Health,Skincare,Cobalt,72.69,1,0.2,14.54,4.8,62.95,52.1,6.05,Completed,
ORD-1038329,2025-07-24,C107590,Zara Lopez,Female,45,Gold,Philadelphia,PA,S012,In-Store,Debit Card,P1193,Harbor Deluxe Sports Kit,Sports & Outdoors,Team Sports,Harbor,60.27,1,0.05,3.01,4.72,61.98,30.56,26.7,Completed,
ORD-1038329,2025-07-24,C107590,Zara Lopez,Female,45,Gold,Philadelphia,PA,S012,In-Store,Debit Card,P1246,Orbit Lite Office Pack,Books & Stationery,Office Supplies,Orbit,16.35,3,0.25,12.26,1.84,38.63,34.17,2.62,Completed,
ORD-1038330,2025-07-24,C110381,Ahmed Brown,Male,41,Silver,Houston,TX,S033,In-Store,Credit Card,P1017,Atlas Essential Headphones,Electronics,Headphones,Atlas,48.59,4,0.03,5.83,15.55,204.08,125.95,62.58,Completed,4.0
ORD-1038331,2025-07-24,C102128,Isabella Kim,Female,39,None,Dallas,TX,S005,In-Store,Digital Wallet,P1067,Summit Eco Activewear Set,Clothing,Activewear,Summit,29.42,2,0.0,0.0,4.71,63.55,29.18,29.66,Completed,5.0
ORD-1038332,2025-07-24,C102027,Mason Ivanov,Male,40,Gold,Houston,TX,ONLINE,Online,Credit Card,P1124,Atlas Premium Dairy Pack,Grocery,Dairy,Atlas,4.01,3,0.15,1.8,0.72,10.95,9.42,0.81,Completed,3.0
ORD-1038332,2025-07-24,C102027,Mason Ivanov,Male,40,Gold,Houston,TX,ONLINE,Online,Credit Card,P1129,Pinnacle Eco Bakery Item,Grocery,Bakery,Pinnacle,2.15,4,0.05,0.43,0.41,8.58,6.74,1.43,Completed,
ORD-1038333,2025-07-25,C107742,Layla Foster,Female,59,Gold,Houston,TX,ONLINE,Mobile App,Debit Card,P1138,Kite Eco Frozen Meal,Grocery,Frozen Foods,Kite,5.4,6,0.05,1.62,2.15,32.93,22.16,8.62,Completed,
ORD-1038334,2025-07-25,C101913,Raj Johnson,Male,59,None,New York,NY,S032,In-Store,Cash,P1109,Summit Deluxe Snack Pack,Grocery,Snacks,Summit,1.31,8,0.05,0.52,0.5,10.46,5.35,4.61,Completed,
ORD-1038335,2025-07-25,C100702,Zara Williams,Female,44,None,San Diego,CA,S034,In-Store,Credit Card,P1047,Orbit Essential Jeans,Clothing,Jeans,Orbit,44.72,3,0.0,0.0,9.39,143.55,93.79,40.37,Completed,
ORD-1038335,2025-07-25,C100702,Zara Williams,Female,44,None,San Diego,CA,S034,In-Store,Credit Card,P1109,Summit Deluxe Snack Pack,Grocery,Snacks,Summit,1.32,7,0.05,0.46,0.61,9.39,6.74,2.04,Completed,5.0
ORD-1038335,2025-07-25,C100702,Zara Williams,Female,44,None,San Diego,CA,S034,In-Store,Credit Card,P1082,Zenith Eco Appliance,Home & Kitchen,Appliances,Zenith,27.19,3,0.2,16.31,3.26,68.52,61.9,3.36,Completed,
ORD-1038336,2025-07-25,C111895,Noah Williams,Male,49,None,Chicago,IL,S010,In-Store,Credit Card,P1115,Cobalt Pro Beverage,Grocery,Beverages,Cobalt,1.33,4,0.15,0.8,0.23,4.75,3.13,1.39,Completed,
ORD-1038337,2025-07-25,C111795,Mia Brown,Female,30,Gold,New York,NY,ONLINE,Online,Cash,P1109,Summit Deluxe Snack Pack,Grocery,Snacks,Summit,1.28,3,0.05,0.19,0.18,3.83,2.61,1.04,Completed,5.0
ORD-1038338,2025-07-25,C109356,Mia Jones,Female,45,Silver,Denver,CO,S013,In-Store,Digital Wallet,P1026,Willow Lite Smart Watch,Electronics,Smart Watches,Willow,48.63,3,0.03,4.38,9.91,151.42,104.07,37.44,Completed,
ORD-1038338,2025-07-25,C109356,Mia Jones,Female,45,Silver,Denver,CO,S013,In-Store,Digital Wallet,P1051,Pinnacle Ultra Jacket,Clothing,Jackets,Pinnacle,146.79,2,0.08,23.49,18.91,289.0,188.76,81.33,Completed,5.0
ORD-1038338,2025-07-25,C109356,Mia Jones,Female,45,Silver,Denver,CO,S013,In-Store,Digital Wallet,P1129,Pinnacle Eco Bakery Item,Grocery,Bakery,Pinnacle,2.25,7,0.03,0.47,0.76,16.04,10.12,5.16,Returned,
ORD-1038338,2025-07-25,C109356,Mia Jones,Female,45,Silver,Denver,CO,S013,In-Store,Digital Wallet,P1143,Apex Essential Pantry Staple,Grocery,Pantry,Apex,1.16,6,0.03,0.21,0.54,7.29,3.44,3.31,Completed,
ORD-1038338,2025-07-25,C109356,Mia Jones,Female,45,Silver,Denver,CO,S013,In-Store,Digital Wallet,P1235,Atlas Premium Notebook,Books & Stationery,Notebooks,Atlas,4.87,1,0.03,0.15,0.33,5.05,3.77,0.95,Completed,4.0
ORD-1038339,2025-07-25,C101397,Chloe Cooper,Female,22,Silver,Miami,FL,S017,In-Store,Cash,P1140,Pinnacle Pro Pantry Staple,Grocery,Pantry,Pinnacle,1.18,6,0.03,0.21,0.55,7.42,4.5,2.37,Completed,
ORD-1038339,2025-07-25,C101397,Chloe Cooper,Female,22,Silver,Miami,FL,S017,In-Store,Cash,P1041,Terra Max T-Shirt,Clothing,T-Shirts,Terra,16.22,3,0.03,1.46,3.89,51.09,27.59,19.61,Completed,
